theta,E=0.010000,E=0.014384,E=0.020691,E=0.029764,E=0.042813,E=0.061585,E=0.088587,E=0.127427,E=0.183298,E=0.263665,E=0.379269,E=0.545559,E=0.784760,E=1.128838,E=1.623777,E=2.335721,E=3.359818,E=4.832930,E=6.951928,E=10.000000
2.318,314.465601157097,218.61422057006,151.979031282278,105.654727717484,73.4504055912963,51.0621928433892,35.4980686217536,24.6780015840598,17.1559689252968,11.9267060083124,8.29136009910642,5.76409381141285,4.00715649418587,2.78574632791415,1.93663077914401,1.34633176651665,0.935960145347385,0.650672750554805,0.452343008854739,0.314465601157097
2.319,314.037029240755,218.316280461175,151.771905464889,105.510735341332,73.3503031286914,50.9926023325066,35.4496897999057,24.6443689756236,17.1325877781953,11.9104516032811,8.28006015382248,5.75623817085425,4.00169530946018,2.78194975163425,1.93399142666408,1.34449690768603,0.934684564706338,0.649785976082205,0.451726529629553,0.314037029240755
2.32,313.608644215289,218.018470277481,151.564869970556,105.366805757119,73.2502443185897,50.9230421685299,35.4013320750081,24.6107510336352,17.1092168271027,11.8942042864417,8.26876513619852,5.74838595596938,3.99623650623817,2.77815483095856,1.93135322514828,1.34266284899738,0.93340954031822,0.648899588312635,0.451110319237529,0.313608644215289
2.321,313.180445744426,217.720789785203,151.357924636762,105.222938851863,73.1502290824471,50.8535122968555,35.352995409101,24.5771477317054,17.0858560536732,11.8779640450404,8.25747503736816,5.74053716059438,3.9907800802348,2.77436156290814,1.92871617252566,1.34082958901099,0.932135071182163,0.648013586550297,0.450494377194951,0.313180445744427
2.322,312.752433492371,217.423238750898,151.151069301218,105.079134512742,73.0502573418311,50.7840126629579,35.3046797642784,24.543559043482,17.0625054395873,11.8617308663416,8.24618984847766,5.7326917785742,3.98532602717111,2.77056994450829,1.92608026672823,1.33899712628922,0.930861156298721,0.647127970100385,0.449878703018796,0.312752433492371
2.323,312.324607123805,217.125816941456,150.944303801868,104.935392627096,72.950329018421,50.7145432123891,35.2563851026885,24.5099849426509,17.0391649665514,11.8455047376276,8.23490956068587,5.72484980376254,3.97987434277424,2.76677997278855,1.92344550569095,1.33716545939645,0.929587794669873,0.646242738269081,0.449263296226726,0.312324607123805
2.324,311.89696630389,216.8285241241,150.737627976886,104.791713082425,72.8504440340074,50.6451038907785,35.2081113865334,24.4764254029351,17.015834616298,11.8292856461991,8.22363416516424,5.71701123002184,3.9744250227774,2.76299164478269,1.92081188735171,1.33533458689914,0.928314985299018,0.645357890363555,0.448648156337091,0.31189696630389
2.325,311.46951069826,216.53136006638,150.531041664677,104.648095766388,72.7506023104922,50.5756946438328,35.1598585780686,24.4428803980951,16.9925143705854,11.8130735793747,8.21236365309673,5.70917605122328,3.96897806291988,2.75920495752867,1.91817940965134,1.33350450736574,0.927042727190969,0.644473425691961,0.448033282868926,0.31146951069826
2.326,311.042239973028,216.234324536181,150.324544703874,104.504540566805,72.6508037698882,50.5063154173358,35.1116266396036,24.4093499019285,16.9692042111982,11.7968685244909,8.20109801567987,5.70134426124673,3.963533458947,2.75541990806868,1.91554807053359,1.33167521936678,0.925771019351955,0.643589343563436,0.447418675341946,0.311042239973028
2.327,310.615153794775,215.937417301713,150.118136933338,104.361047371654,72.5510483343187,50.4369661571483,35.063415533501,24.3758338882702,16.9459041199463,11.7806704689023,8.18983724412263,5.69351585398073,3.95809120661014,2.75163649344912,1.91291786794511,1.32984672147478,0.924499860789613,0.642705643288097,0.44680433327655,0.310615153794775
2.328,310.18825183056,215.640638131516,149.911818192162,104.217616069071,72.4513359260172,50.3676468092077,35.0152252221769,24.3423323309922,16.9226140786659,11.7644793999815,8.17858132964644,5.6856908233225,3.95265130166667,2.74785471072052,1.91028879983548,1.32801901226431,0.923229250512986,0.641822324177036,0.446190256193814,0.31018825183056
2.329,309.76153374791,215.343986794459,149.705588319664,104.074246547354,72.3516664673277,50.2983573195278,34.9670556681006,24.3088452040033,16.8993340692185,11.7482953051187,8.1673302634852,5.67786916317789,3.94721373987998,2.74407455693765,1.90766086415719,1.32619209031194,0.921959187532519,0.640939385542324,0.445576443615496,0.30976153374791
2.33,309.334999214822,215.047463059736,149.499447155388,103.930938694954,72.2520398807036,50.229097634199,34.9189068337945,24.2753724812493,16.8760640734915,11.7321181717222,8.15608403688515,5.67005086746135,3.94177851701946,2.7402960291594,1.90503405886559,1.32436595419626,0.920689670860058,0.640056826697002,0.444962895064025,0.309334999214822
2.331,308.908647899764,214.751066696867,149.293394539109,103.787692400483,72.1524560887081,50.1598676993876,34.8707786818338,24.2419141367129,16.8528040733978,11.715947987218,8.14484264110494,5.66223593009597,3.93634562886047,2.73651912444882,1.90240838191895,1.32254060249786,0.919420699508845,0.639174646955083,0.444349610062509,0.308908647899764
2.332,308.482479471671,214.454797475698,149.087430310823,103.644507552708,72.0529150140136,50.0906674613362,34.8226711748467,24.2084701444134,16.8295540508758,11.6997847390497,8.13360606741552,5.65442434501336,3.93091507118431,2.73274383987314,1.89978383127841,1.32071603379936,0.918152272493513,0.638292845631547,0.443736588134727,0.308482479471671
2.333,308.056493599944,214.1586551664,148.881554310756,103.501384040556,71.9534165794014,50.0214968663629,34.7745842755139,24.1750404784067,16.8063139878893,11.6836284146788,8.12237430710016,5.64661610615374,3.92548683977827,2.72897017250367,1.89716040490799,1.31889224668534,0.916884388830084,0.63741142204234,0.443123828805129,0.308056493599944
2.334,307.630689954451,213.862639539467,148.675766379356,103.358321753106,71.8539607077619,49.9523558608616,34.7265179465689,24.1416251127855,16.7830838664278,11.6674790015844,8.11114735145444,5.63881120746583,3.92006093043554,2.72519811941589,1.89453810077456,1.31706923974239,0.915617047535969,0.636530375504373,0.442511331598837,0.307630689954451
2.335,307.205068205524,213.566750365716,148.470066357297,103.215320579598,71.7545473220937,49.8832443913014,34.6784721507975,24.1082240216785,16.7598636685057,11.6513364872632,8.09992519178615,5.63100964290688,3.91463733895524,2.72142767768938,1.89191691684788,1.31524701155911,0.914350247629958,0.635649705335516,0.44189909604164,0.307205068205524
2.336,306.779628023957,213.270987416286,148.264454085477,103.072380409423,71.6551763455037,49.8141624042269,34.6304468510377,24.0748371792512,16.7366533761632,11.6352008592295,8.0887078194153,5.62321140644262,3.9092160611424,2.71765884440781,1.88929685110055,1.31342556072605,0.913083988132223,0.634769410854599,0.441287121659991,0.306779628023957
2.337,306.354369081008,212.975350462638,148.058929405017,102.92950113213,71.555847701207,49.7451098462577,34.5824420101798,24.0414645597052,16.7134529714652,11.6190721050151,8.07749522567412,5.61541649204728,3.90379709280794,2.71389161665898,1.886677901508,1.31160488583576,0.911818268064311,0.633889491381409,0.440675407981013,0.306354369081008
2.338,305.929291048396,212.679839276553,147.853492157261,102.786682637424,71.456561312526,49.6760866640882,34.5344575911664,24.0081061372783,16.6902624365022,11.6029502121692,8.06628740190695,5.60762489370353,3.89838042976865,2.71012599153475,1.88406006604853,1.30978498548275,0.910553086449142,0.633009946236687,0.44006395453249,0.305929291048396
2.339,305.504393598301,212.384453630133,147.648142183775,102.643924815161,71.357317102891,49.6070928044876,34.4864935569915,23.9747618862443,16.6670817533894,11.5868351682588,8.05508433947032,5.59983660540245,3.89296606784719,2.70636196613105,1.88144334270325,1.30796585826353,0.909288442311004,0.632130774742125,0.439452760842866,0.305504393598301
2.34,305.079676403358,212.089193295796,147.442879326348,102.501227555354,71.2581149958392,49.5381282142996,34.4385498707014,23.9414317809133,16.6439109042674,11.5707269608679,8.04388602973282,5.59205162114357,3.88755400287206,2.7025995375479,1.8788277294561,1.30614750277653,0.908024334675552,0.631251976220366,0.438841826441247,0.305079676403358
2.341,304.655139136665,211.794058046282,147.237703426987,102.35859074817,71.1589549150148,49.4691928404421,34.3906264953939,23.908115795631,16.6207498713016,11.554625577598,8.03269246407511,5.58426993493479,3.88214423067761,2.69883870288935,1.87621322429387,1.30432991762217,0.906760762569804,0.630373549994999,0.438231150857399,0.304655139136665
2.342,304.230781471774,211.499047654647,147.032614327925,102.216014283927,71.0598367841689,49.4002866299074,34.3427233942183,23.8748139047791,16.5975986366823,11.538531006068,8.02150363388993,5.5764915407924,3.87673674710398,2.69507945926352,1.87359982520611,1.30251310140283,0.905497725022138,0.62949549539056,0.437620733621742,0.304230781471774
2.343,303.806603082693,211.204161894264,146.827611871611,102.073498053099,70.9607605271588,49.3314095297618,34.2948405303755,23.8415260827752,16.5744571826248,11.5224432339142,8.010319530582,5.56871643274102,3.87133154799716,2.69132180378255,1.87098753018523,1.30069705272282,0.904235221062287,0.628617811732526,0.437010574265354,0.303806603082693
2.344,303.382603643884,210.909400538821,146.622695900716,101.931041946311,70.861726067948,49.2625614871451,34.2469778671174,23.8082523040724,16.5513254913689,11.5063622487897,7.99914014556804,5.56094460481362,3.8659286292089,2.68756573356262,1.86837633722639,1.29888177018841,0.902973249721338,0.627740498347316,0.436400672319966,0.303382603643884
2.345,302.958782830265,210.614763362322,146.417866258128,101.78864585434,70.7627333306061,49.1937424492711,34.1991353677476,23.7749925431593,16.5282035451796,11.4902880383653,7.98796547027673,5.55317605105148,3.86052798659674,2.68381124572392,1.86576624432759,1.29706725240781,0.901711810031728,0.626863554562286,0.435791027317961,0.302958782830265
2.346,302.535140317202,210.320250139087,146.213122786956,101.646309668117,70.6637822393082,49.1249523634269,34.1513129956202,23.7417467745603,16.5050913263462,11.4742205903286,7.97679549614867,5.54541076550416,3.85512961602399,2.68005833739064,1.86315724948958,1.29525349799116,0.900450901027239,0.62598697970573,0.435181638792372,0.302535140317202
2.347,302.111675780517,210.025860643747,146.008465330525,101.504033278722,70.5648727183349,49.0561911769729,34.1035107141408,23.7085149728349,16.4819888171827,11.4581598923845,7.96563021463636,5.53764874222951,3.84973351335969,2.67630700569098,1.86054935071591,1.29344050555054,0.899190521742997,0.625110773106874,0.434572506276884,0.302111675780518
2.348,301.68838889648,209.731594651247,145.803893732379,101.361816577389,70.4660046920718,48.9874588373425,34.0557284867653,23.6752971125782,16.4588960000278,11.442105932255,7.95446961720418,5.52988997529362,3.84433967447864,2.67255724775713,1.85794254601289,1.29162827369996,0.897930671215468,0.624234934095875,0.433963629305827,0.30168838889648
2.349,301.265279341809,209.437451936846,145.59940783628,101.2196594555,70.3671780850097,48.9187552920422,34.0079662770007,23.6420931684203,16.4358128572445,11.4260586976789,7.94331369532834,5.52213445877082,3.83894809526135,2.66880906072525,1.8553368333896,1.28981680105534,0.896671348482456,0.623359462003822,0.433355007414177,0.301265279341809
2.35,300.842346793673,209.143432276113,145.395007486203,101.077561804591,70.2683928217437,48.8500804886512,33.9602240484044,23.6089031150267,16.4127393712205,11.4100181764123,7.93216244049687,5.51438218674364,3.83355877159405,2.66506244173548,1.85273221085788,1.28800608623453,0.895412552583097,0.62248435616273,0.432746640137557,0.300842346793673
